BDRC Resource ID,Gender,DOB,DOD,Traditions,Wiki-ID Traditions,label_bo,label_zh-hans,label_en,Alias_bo_1,Alias_bo_2,Alias_bo_3,Alias_bo_4,Alias_bo_5,Alias_bo_6,Alias_bo_7,Alias_bo_8,Alias_bo_9,Alias_bo_10,Alias_bo_11,Alias_bo_12,Alias_bo_13,Alias_bo_14,Alias_bo_15,Alias_bo_16,Alias_bo_17,Alias_zh_1,Alias_zh_2,Alias_en_1,Alias_en_2,Alias_en_3,Alias_en_4
P3996,Male,,,,,འཇམ་དབྱངས།,,,ཤེས་རབ་བླ་མ།,འཇམ་དབྱངས་ཤེས་རབ་བླ་མ།,,,,,,,,,,,,,,,,,,,,,
P9206,Male,,,,,ཚེ་རིང་དཔལ་འབྱོར།,,,མཁན་པོ་ཚེ་རིང་དཔལ་འབྱོར།,,,,,,,,,,,,,,,,,,,,,,
P874,Male,1546,1615,DrukpaKagyu,Q784270,བདེ་ཆེན་ཆོས་འཁོར་ཡོངས་འཛིན ༠༡་ངག་དབང་བཟང་པོ།,,Dechen Chokor Yongdzin 01,བདེ་ཆེན་ཆོས་འཁོར་ཡོངས་འཛིན ༠༡,ལྷ་རྩེ་བ་ཆེན་པོ།,ངག་དབང་བཟང་པོ།,ལྷ་རྩེ་བ་ངག་དབང་བཟང་པོ།,,,,,,,,,,,,,,,,,,,
P3856,Male,,,,,བསོད་ནམས་རྒྱལ་མཚན།,,,གར་ཐིག་པ་བསོད་ནམས་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,,
P9100,Male,,,Sakya,Q650035,ཁང་གསར་བསོད་ནམས་བསྟན་འཛིན།,,,བསོད་ནམས་བསྟན་འཛིན།,,,,,,,,,,,,,,,,,,,,,,
P8LS12499,,,,,,བྲག་ར་རཏྣ།,,,སྟག་ལུང་བྲག་ར་སྤྲུལ་སྐུ ༠༡,,,,,,,,,,,,,,,,,,,,,,
P3CN26544,,,,,,དགེ་འདུན་ཨ་ཚོགས།,,,,,,,,,,,,,,,,,,,,,,,,,
P4CZ15565,,,,,,འབྲོག་མི་ལོ་ཙཱ་བ་ཇོ་སྲས།,,,ཇོ་སྲས།,འབྲོག་མི་ཇོ་སྲས།,,,,,,,,,,,,,,,,,,,,,
P9077,Male,,,Sakya,Q650035,སྡེ་དགེ་བླ་མ་བསོད་ནམས་རྒྱལ་མཚན།,,,བསོད་ནམས་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,,
P9891,Male,1939,,Geluk,Q319218,དཔལ་ཤུལ ༠༢་བློ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,,,བློ་བཟང་བསྟན་པའི་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,,
P555,Male,1762,1788,,,ཞབས་དྲུང་ཐུགས་སྤྲུལ ༠༢་ཆོས་ཀྱི་རྒྱལ་མཚན།,,,ཆོས་ཀྱི་རྒྱལ་མཚན།,ཞབས་དྲུང་ཐུགས་སྤྲུལ ༠༢,,,,,,,,,,,,,,,,,,,,,
P2GS1106,,,,,,འཕོ་ལུང་པ་ཀརྨ་བསམ་གྲུབ།,,,གྲུབ་ཐོབ་འཕོ་ལུང་པ་ཀརྨ་བསམ་གྲུབ།,ཀརྨ་བསམ་གྲུབ།,,,,,,,,,,,,,,,,,,,,,
P5200,Male,1676,,Nyingma,Q848771,ཨོ་རྒྱན་ཆོས་ཀྱི་གྲགས་པ།,,,ཨོ་རྒྱན་རྟ་མཆོག་ཆོས་ཀྱི་གྲགས་པ།,"ཨོ་རྒྱན་ཆོས་གྲགས,་སྨིན་གླིང་མཁན་པོ།",སྨིན་གླིང་རབ་འབྱམས་པ་ཨོ་རྒྱན་ཆོས་ཀྱི་གྲགས་པ།,,,,,,,,,,,,,,,,,,,,
P10556,Male,,,,,རིན་ཆེན་འོད་ཟེར།,,,ཁ་རག་པ་རིན་ཆེན་འོད་ཟེར།,,,,,,,,,,,,,,,,,,,,,,
P1518,Male,1127,1225,,,ཁ་ཆེ་པཎ་ཆེན་ཤཱཀྱ་ཤྲཱི།,,,ཤཱཀྱ་ཤྲཱི་བྷ་དྲ།,,,,,,,,,,,,,,,,,,,,,,
P6600,Male,1899,1959,Nyingma,Q848771,རྫོགས་ཆེན་མཁན་ཆེན་ཡོན་ཏན་མགོན་པོ།,,Yonten Gonpo,མགོན་རིས།,འཇིགས་མེད་ཡོན་ཏན་མགོན་པོ།,ཡོན་ཏན་མགོན་པོ།,རྟ་མགྲིན་ཡོན་ཏན་མགོན་པོ།,འཇིགས་མེད་རྟ་མགྲིན་ཡོན་ཏན་མགོན་པོ།,རྫོགས་ཆེན་མཁན་རབས ༢༧,,,,,,,,,,,,,,,,,
P491,Male,1410,,Geluk,Q319218,པཎ་ཆེན་བཟང་པོ་བཀྲ་ཤིས།,,,བཀྲ་ཤིས་ལྷུན་པོ་ཁྲི ༠༢་བཟང་པོ་བཀྲ་ཤིས།,རྗེ་བཙུན་བླ་མ་བཟང་པོ་བཀྲ་ཤིས།,བཟང་པོ་བཀྲ་ཤིས།,,,,,,,,,,,,,,,,,,,,
P5143,Male,1927,,Geluk,Q319218,ཕྱག་མཛོད་སྤྲུལ་སྐུ ༠༤་སྐལ་བཟང་བསྟན་པ་རྒྱ་མཚོ།,,,སྐལ་བཟང་བསྟན་པ་རྒྱ་མཚོ།,བླ་བྲང་ཕྱག་མཛོད་སྤྲུལ་སྐུ ༠༤་སྐལ་བཟང་བསྟན་པ་རྒྱ་མཚོ།,ཤིས་ཚང་གདན་རབས ༥༠,,,,,,,,,,,,,,,,,,,,
P9262,Male,,,,,,,"ramble, charles",,,,,,,,,,,,,,,,,,,,,,,
P4628,Male,,,Geluk,Q319218,གཙང་པ་ངག་དབང་བསོད་ནམས།,,,བྱ་ཁྱུང་མཁན་རབས ༡༣་ངག་དབང་བསོད་ནམས།,ངག་དབང་བསོད་ནམས།,བྱ་ཁྱུང་མཁན་རབས ༡༣,,,,,,,,,,,,,,,,,,,,
P8LS75220,,,,DrukpaKagyu,Q784270,བདེ་ཆོས་ཡེ་ཤེས་སྟོབས་རྒྱལ།,,,ཡེ་ཤེས་སྟོབས་རྒྱལ།,,,,,,,,,,,,,,,,,,,,,,
P9201,Male,,,,,པཎ་ཆེན་ལེགས་པའི་བློ་གྲོས།,,,ལེགས་བློ་བ།,ལེགས་པའི་བློ་གྲོས།,,,,,,,,,,,,,,,,,,,,,
P2058,Male,,,,,ནམ་མཁའ་བསམ་གྲུབ།,,,,,,,,,,,,,,,,,,,,,,,,,
P1AG4,,1175,1259,,,ཆོས་རྗེ་སྒང་པ་རིན་ཆེན་འོད་ཟེར།,,Choje Gangpa Rinchen Ozer,རིན་ཆེན་འོད་ཟེར།,ཆོས་རྗེ་སྒང་པ།,གངས་པ་རིན་ཆེན་འོད་ཟེར།,འབྲོང་ངུར་ཆོས་རྗེ ༠༡་འགྲོ་མགོན་གངས་བ་རིན་ཆེན་བཟང་པོ།,,,,,,,,,,,,,,Choje Gangpa,Rinchen Ozer,,,,
P8098,Male,,,Geluk,Q319218,དགེ་འདུན་ཤེས་རབ།,,,,,,,,,,,,,,,,,,,,,,,,,
P1PD53261,,,,,,ཕུན་ཚོགས་རྒྱལ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS15379,,,,,,འགོས་ཁྲི་བཟང་འབར།,,,ཁྲི་བཟང་འབར།,,,,,,,,,,,,,,,,,,,,,,
P8LS66651,,,,,,ལ་སྟོད་ངམ་དྲུང་བཀྲ་ཤིས་ཕུན་ཚོགས།,,,བཀྲ་ཤིས་ཕུན་ཚོགས།,,,,,,,,,,,,,,,,,,,,,,
P4106,Male,,1807,Sakya,Q650035,ནང་སོ་སྐུ་སྐྱེ་དགེ་འདུན་མཁས་མཆོག,,,རོང་པོ་དགོན་ཆེན་གདན་རབས ༢༡,དགེ་འདུན་མཁས་མཆོག,རོང་པོ་དུས་འཁོར་ཁྲི ༠༣,རོང་པོ་རྒྱུད་པ་ཁྲི ༡༦,ནང་སོ་སྐུ་སྐྱེ ༠༡,,,,,,,,,,,,,,,,,,
P4884,Male,,,,,ལྷ་རྩེ་བློ་བཟང་བསྟན་འཛིན།,,,བློ་བཟང་བསྟན་འཛིན།,,,,,,,,,,,,,,,,,,,,,,
P6959,Male,,,,,མཁན་ཆེན་འཆི་མེད་ཡེ་ཤེས།,,Chime Yeshe,ཐུབ་བསྟན་དགེ་ལེགས་ཆོས་ཀྱི་སྣང་བ།,རྫོགས་ཆེན་མཁན་རབས ༢༦,འཆི་མེད་ཡེ་ཤེས།,,,,,,,,,,,,,,,,,,,,
P6209,Male,1925,1998,Geluk,Q319218,ཤིང་བཟའ ༠༥་སྐལ་བཟང་ཆོས་ཀྱི་རྒྱལ་མཚན།,,Shingza 05,ཤིང་བཟའ ༠༥,སྐལ་བཟང་ཆོས་ཀྱི་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,
P4139,Male,1135,1215,Kagyu,Q471187,ལྷ་ཕྱུག་མཁར་བ་ཉི་ཟླ་འོད།,,Lhachuk Kharwa Nyida O,ཚལ་གུང་ཐང་ཁྲི་རབས ༠༤་ཉི་ཟླ་འོད།,ཉི་ཟླ་འོད།,ཕྱུག་མཁར་བ་ཉི་ཟླ་འོད།,,,,,,,,,,,,,,,,,,,,
P9001,Male,,,,,དཀོན་མཆོག་ལྷ་སྐྱབས།,,,,,,,,,,,,,,,,,,,,,,,,,
P1823,Female,,,,,ཚུལ་ཁྲིམས་རྒྱན།,,,,,,,,,,,,,,,,,,,,,,,,,
P2KG210032,,1901,1946,Geluk,Q319218,རྒྱ་ནག་པ ༠༣་བློ་བཟང་ཐུབ་བསྟན་ཉི་མ།,,,རྒྱ་ནག་པ ༠༣,བློ་བཟང་ཐུབ་བསྟན་ཉི་མ།,,,,,,,,,,,,,,,,,,,,,
P7953,Male,1743,1784,,,ཨ་ལགས་རྒྱལ་པོ ༠༢་བློ་བཟང་ཚུལ་ཁྲིམས་རྣམ་རྒྱལ།,,,བློ་བཟང་ཚུལ་ཁྲིམས་རྣམ་རྒྱལ།,རིག་འཛིན་ཡང་སྤྲུལ་བློ་བཟང་ཚུལ་ཁྲིམས་རྣམ་རྒྱལ།,ཨ་ལགས་རྒྱལ་པོ ༠༢,,,,,,,,,,,,,,,,,,,,
P1KG5616,Male,,,,,སྨན་ཤེར་བློ་གྲོས།,,lokdun mansher,,,,,,,,,,,,,,,,,,,,,,,
P2CZ9105,,1882,1971,,,བསོད་ནམས་འབྲུག་རྒྱས།,,,ཁུ་ནུ་བླ་མ་བསོད་ནམས་འབྲུག་རྒྱས།,,,,,,,,,,,,,,,,,,,,,,
P2KG220180,,1136,,,,གཏེར་སྟོན་གུ་རུ་རྣོན་རྩེ།,,,གུ་རུ་རྣོན་རྩེ།,,,,,,,,,,,,,,,,,,,,,,
P2699,Male,,,Nyingma,Q848771,ཕྱག་མཛོད་འགྱུར་མེད་ཚེ་ནོར།,,,འགྱུར་མེད་ཚེ་ནོར།,,,,,,,,,,,,,,,,,,,,,,
P2LS314,Female,1928,1946,,,བདེ་ཆེན་ཆོས་སྒྲོན།,,,,,,,,,,,,,,,,,,,,,,,,,
P1KG4862,Male,1958,,,,ཡེ་ཤེས་རྒྱ་མཚོ།,,yeshe gyatso,མཛོད་དགེ་ཡེ་ཤེས་རྒྱ་མཚོ།,མཛོད་དགེ་བ་ཡེ་ཤེས་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,
P8LS12361,,,,Geluk,Q319218,ཨ་ཁུ་ལྷ་ཕྲུག་རིན་པོ་ཆེ།,,,ལྷ་ཕྲུག,གཙང་དགོན་གདན་རབས ༢༢,,,,,,,,,,,,,,,,,,,,,
P003JR4640,,1943,2017,Nyingma,Q848771,ཀཿཐོག་མཁན་ཆེན་བསོད་ནམས་བསྟན་པའི་རྒྱལ་མཚན།,,,ཉག་བསོད་ནམས་བསྟན་པ།,བསོད་ནམས་བསྟན་པ།,ཀཿཐོག་མཁན་པོ་བསོད་ནམས་བསྟན་པ།,,,,,,,,,,,,,,,,,,,,
P2680,Male,,,,,ཉི་སྡེ་དབོན་སྤྲུལ་སྐལ་བཟང་ཕུན་ཚོགས།,,,སྐལ་བཟང་ཕུན་ཚོགས།,,,,,,,,,,,,,,,,,,,,,,
P4229,Male,,,Sakya,Q650035,རྫི་རྒྱ་དགེ་འདུན་རྒྱ་མཚོ།,,,དགེ་འདུན་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,
P6061,Male,,,,,ཀརྨ་བཀྲ་ཤིས།,,,,,,,,,,,,,,,,,,,,,,,,,
P4CZ354253,,,,,,བེ་རི་རྒྱལ་སྲས།,,Palden Namgyal Beri,དཔའ་རྒྱ།,བེ་རི་དཔལ་ལྡན་རྣམ་རྒྱལ།,དཔལ་ལྡན་རྣམ་རྒྱལ།,,,,,,,,,,,,,,,,,,,,
P00KG09697,Male,1920,2009,,,མཁས་བཙུན་བཟང་པོ།,,khetsun sangpo,,,,,,,,,,,,,,,,,,,,,,,
P8LS75458,,,,,,བུམ་རམས་པ་དགེ་བཤེས་ཆོས་འཁོར་ཚང་རིན་པོ་ཆེ།,,Geshe Choekhortshang Rinpoche,ཆོས་འཁོར་ཚང་རིན་པོ་ཆེ།,,,,,,,,,,,,,,,,,,,,,,
P6814,Male,1649,1731,Geluk,Q319218,གསེར་ལག ༠༡་བྱམས་པ་དོན་ཡོད།,,,བྱམས་པ་དོན་ཡོད།,རྒྱ་ལི ༠༡་བྱམས་པ་དོན་ཡོད།,གསེར་ལག ༠༡,,,,,,,,,,,,,,,,,,,,
P4484,Male,,,Geluk,Q319218,སྒར་སྡེ་ཊཱ་ལེ་ཧོ་ཐོག་ཐུ།,,,སྐུ་འབུམ་ཁྲི་ཆེན ༣༩,སྒར་སྡེ་ཏཱ་ལེ་ཧོ་ཐོག་ཐུ་སྐལ་བཟང་ཐུབ་བསྟན་རབ་རྒྱས་རྒྱ་མཚོ།,སྐུ་འབུམ་ཁྲི ༣༩་སྐལ་བཟང་ཐུབ་བསྟན་རབ་རྒྱས་རྒྱ་མཚོ།,སྐལ་བཟང་ཐུབ་བསྟན་རབ་རྒྱས་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,
P1807,Male,,,,,བྱེ་མ་རས་པ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS13523,,,,,,དཔྱོད་ལྡན་ཆུ་བཟང་སྤྲུལ་སྐུ།,,,ཆུ་བཟང་སྤྲུལ་སྐུ།,,,,,,,,,,,,,,,,,,,,,,
P6444,Male,,,,,བཀྲ་ཤིས་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,,,,,
P4CZ15418,,,,,,ཨ་ཛོ་ཀི,,the rejected wastrel,ལེ་ལོ་ཅན།,ཨ་ཇོ་ཀི,གྲུབ་ཆེན་ལེ་ལོ་ཅན།,,,,,,,,,,,,,,,,,,,,
P3JT13519,,,,,,བ་ལུང་བ་བསོད་ནམས་བྲགས་པ།,,,བསོད་ནམས་བྲགས་པ།,,,,,,,,,,,,,,,,,,,,,,
P5829,Male,,,,,གསལ་རྗེ་བླ་མ་སྐལ་བཟང་དབང་པོ།,,,གསལ་རྗེ་བླ་མ།,སྐལ་བཟང་དབང་པོ།,,,,,,,,,,,,,,,,,,,,,
P8LS75526,,1965,,,,སྨན་རམས་པ་བསྟན་འཛིན་མཐའ་ཡས།,,,བསྟན་འཛིན་མཐའ་ཡས།,,,,,,,,,,,,,,,,,,,,,,
P10073,Male,1960,,,,བློ་བརྟན་ཚེ་རིང་།,,,,,,,,,,,,,,,,,,,,,,,,,
P502,Male,1333,1399,,,དཔལ་ལྡན་ཚུལ་ཁྲིམས།,,Pelden Tsultrim,,,,,,,,,,,,,,,,,,,,,,,
P8LS12421,,,,,,ལྭ་བྱམས་པ་རིན་ཆེན།,,,བྱམས་པ་རིན་ཆེན།,སེར་བྱེས་མཁན་རབས ༦༠,,,,,,,,,,,,,,,,,,,,,
P8LS15282,,,,,,ཧྭར་བ་གྲུབ་རྒན།,,,ཧྭར་བ་གྲུབ་དབང་རིན་པོ་ཆེ ༠༡,,,,,,,,,,,,,,,,,,,,,,
P4CN12066,,,,,,ཤར་གླིང་ཀུན་འཕེལ།,,,ཀུན་འཕེལ།,,,,,,,,,,,,,,,,,,,,,,
P5117,Male,,,,,མགོན་པོ་དབང་རྒྱལ།,,,,,,,,,,,,,,,,,,,,,,,,,
P8946,Male,,,,,ངག་གི་དབང་ཕྱུག་གྲགས་པ།,,,,,,,,,,,,,,,,,,,,,,,,,
P3935,Male,,,,,འོད་ཟེར་ཤཱཀྱ།,,,,,,,,,,,,,,,,,,,,,,,,,
P10419,Male,,,,,རྒྱ་སྟོན་བྱ་བྲལ་ནམ་མཁའ་རྒྱལ་མཚན།,,,ནམ་མཁའ་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,,
P5378,Male,1776,1833,Geluk,Q319218,པྲ་ཉེ ༠༢་སྐལ་བཟང་དགེ་ལེགས་རྒྱ་མཚོ།,,,སྒོ་མང་མཁན་སྤྲུལ ༠༢་སྐལ་བཟང་དགེ་ལེགས་རྒྱ་མཚོ།,སྒོ་མང་མཁན་སྤྲུལ ༠༢,པྲ་ཉེ ༠༢,བླ་བྲང་ཁྲི ༣༣་སྐལ་བཟང་དགེ་ལེགས་རྒྱ་མཚོ།,སྐལ་བཟང་དགེ་ལེགས་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,
P1AG37,,,,,,མ་གཅིག་རེབ་མ་དར་མ་བྱང་ཆུབ།,,,མ་གཅིག་རེབ་མ།,མ་གཅིག་རེ་མ།,དར་མ་བྱང་ཆུབ།,,,,,,,,,,,,,,,,,,,,
P6056,Male,,,,,ཧོར་མདོ་སྨྱོན་རིན་པོ་ཆེ།,,Hor Donyon Rinpoche,མདོ་སྨྱོན་རིན་པོ་ཆེ།,,,,,,,,,,,,,,,,,,,,,,
P2167,Male,,,Geluk,Q319218,སྨོན་ལམ་རབ་འབྱམས་པ་འཇམ་དབྱངས་གྲགས་པ།,,,འཇམ་དབྱངས་གྲགས་པ།,,,,,,,,,,,,,,,,,,,,,,
P1503,Male,,,,,རྒྱུད་སྟོད་མཁན་ཆེན།,,,རྒྱུད་སྟོད་མཁན་ཆེན་ངག་དབང་ནོར་བུ།,ངག་དབང་ནོར་བུ།,,,,,,,,,,,,,,,,,,,,,
P1493,Male,,,,,དགེ་སློང་བསོད་ནམས་ལྷུན་གྲུབ།,,,བསོད་ནམས་ལྷུན་གྲུབ།,,,,,,,,,,,,,,,,,,,,,,
P4CZ10525,,,,,,ཀྵི་ཏི་གརྦྷཱ།,,,,,,,,,,,,,,,,,,,,,,,,,
P2LS208,Male,,,,,བློ་བཟང་བཀྲ་ཤིས།,,,,,,,,,,,,,,,,,,,,,,,,,
P7270,Male,1516,1581,,,དམར་སྒོམ་བསོད་ནམས་བློ་གྲོས།,,,བསོད་ནམས་བློ་གྲོས།,,,,,,,,,,,,,,,,,,,,,,
P2679,Male,,,,,མང་ཐོས་ཚུལ་ཁྲིམས་ཆོས་ལྡན།,,,ཚུལ་ཁྲིམས་ཆོས་ལྡན།,,,,,,,,,,,,,,,,,,,,,,
P9556,Male,,,,,ཞི་ཆུང་།,,,,,,,,,,,,,,,,,,,,,,,,,
P2681,Male,,,,,གོང་དཀར་ཆོས་རྗེ་རྣམ་རྒྱལ་ཡར་འཕེལ།,,,རྣམ་རྒྱལ་ཡར་འཕེལ།,,,,,,,,,,,,,,,,,,,,,,
P3JM97,Female,,,,,དཔལ་སྒྲོན།,,,འདས་ལོག་མ་དཔལ་སྒྲོན།,,,,,,,,,,,,,,,,,,,,,,
P2DB25393,,,,,,གདོང་སྤྲུལ་ཐུབ་བསྟན་བདེ་ལེགས་རྒྱ་མཚོ།,,,ཐུབ་བསྟན་བདེ་ལེགས་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,
P8LS75204,,,,,,དབལ་སྲོད་རླུང་།,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS12111,,1873,1892,Geluk,Q319218,ཕུན་ཚོགས་གླིང་ཞབས་དྲུང་བློ་བཟང་ཡོན་ཏན་རྒྱ་མཚོ།,,,སྐུ་འབུམ་རྒྱུད་པ་ཁྲི ༦༩,བློ་བཟང་ཡོན་ཏན་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,
P10584,Male,1877,1901,KarmaKagyu,Q785447,མཚུར་ཕུ་རྒྱལ་ཚབ ༡༠་བསྟན་པའི་ཉི་མ།,,,མཚུར་ཕུ་རྒྱལ་ཚབ ༡༠,བསྟན་པའི་ཉི་མ།,,,,,,,,,,,,,,,,,,,,,
P6537,Male,1825,1897,,,ཨ་ཁུ་ཐབས་མཁས་བསྟན་པ་རྒྱ་མཚོ།,,,ཐབས་མཁས་བསྟན་པ་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,
P10314,Male,,,,,སོག་པོ་བཀྲ་ཤིས་རྒྱ་མཚོ།,,,བཀྲ་ཤིས་རྒྱ་མཚོ།,,,,,,,,,,,,,,,,,,,,,,
P2398,Male,1769,1828,,,འཇམ་དབྱངས་བཤེས་གཉེན།,,,རྩེ་དབུས་པ་འཇམ་དབྱངས་བཤེས་གཉེན།,,,,,,,,,,,,,,,,,,,,,,
P3304,Male,,,,,ཨ་བྷ་ག་ངག་དབང་ཡར་འཕེལ།,,,ངག་དབང་ཡར་འཕེལ།,,,,,,,,,,,,,,,,,,,,,,
P1125,Male,,,,,ཁྱིམ་བདག་ཕུན་ཚོགས་བཀྲ་ཤིས།,,,ཕུན་ཚོགས།,,,,,,,,,,,,,,,,,,,,,,
P3314,Male,,,,,འཇམ་དབྱངས་མགོན་པོ།,,,,,,,,,,,,,,,,,,,,,,,,,
P9507,Male,,,,,,,"kelenyi, bela",,,,,,,,,,,,,,,,,,,,,,,
P4201,Male,,,Kagyu,Q471187,བྱང་ཆུབ་ཡེ་ཤེས།,,,ཚལ་གུང་ཐང་ཁྲི་རབས ༣་བྱང་ཆུབ་ཡེ་ཤེས།,,,,,,,,,,,,,,,,,,,,,,
P845,Male,1770,1826,DrigungKagyu,Q737235,འབྲི་གུང་ཆེ་ཚང ༠༤་བསྟན་འཛིན་པདྨའི་རྒྱལ་མཚན།,,Tendzin Pemai Gyeltsen,བསྟན་འཛིན་པདྨའི་རྒྱལ་མཚན།,འབྲི་གུང་ཆེ་ཚང ༠༤,པདྨའི་རྒྱལ་མཚན།,འབྲི་གུང་ཆེ་ཚང ༠༤,དཀོན་མཆོག་པདྨའི་རྒྱལ་མཚན།,འབྲི་གུང་གདན་རབས ༢༩,,,,,,,,,,,,,,,,,
P2049,Male,,,,,སེམས་དཔའ་བཀྲ་ཤིས་རྒྱལ་མཚན།,,,བཀྲ་ཤིས་རྒྱལ་མཚན།,,,,,,,,,,,,,,,,,,,,,,
P8LS12519,,1791,,,,འཕྲིན་ལས་དབང་ཕྱུག,,,བྲག་རི་སྤྲུལ་སྐུ ༠༣,,,,,,,,,,,,,,,,,,,,,,
P7024,Male,,,Geluk,Q319218,རིན་ཆེན་སེངྒེ,,,,,,,,,,,,,,,,,,,,,,,,,
P8LS12315,,,,,,དགེ་འདུན་བསྟན་འཛིན།,,,རོང་པོ་རྒྱུད་པ་ཁྲི ༢༨,,,,,,,,,,,,,,,,,,,,,,
P10180,Male,,,,,མི་ཉག་པྲ་ཛྙཱ་ཛྭ་ལ།,,pra dznyA dzwa la,པྲ་ཛྙཱ་ཛྭ་ལ།,,,,,,,,,,,,,,,,,,,,,,
