BDRC_ID,PlaceType,label_bo,label_zh-hans,label_en,label_zh-pinin,label_mn-x-trans,alias_bo,alias_zh-hans,alias_en,alias_zh-pinin,alias_mn-x-trans,Latitude,Longitude,FoundedOn,ConvertedOn
G1KR2763,monastery,སྒ་གསར་དགོན་པ།,嘎洒寺,,,,,尕桑寺,,gasa si,,33.16714,94.26907,1840,
G1661,monastery,རི་སྤུན་དགོན།,日班寺,,,,རི་སྤུན་དགོན།,,,ri ban si,,31.63333,99.00000,1867,
G818,monastery,ཚེ་བྲག་དགོན།,,,,,རྒྱ་བར་ཚེ་བྲག་དགོན།,,,,,,,,
G4284,monastery,ཚ་སྨད་ཐུགས་ཆགས་དགོན།,,,,,ཐུགས་ཆགས་དགོན ༼ཚ་སྨད༽,,,,,,,,
G1KR2105,monastery,ཞོགས་པ་རི་ཁྲོད།,民族静房,,,,,,,minzu jingfang,,36.67209,101.40000,1835,
G4301,monastery,རྡོ་ཕུ་དགོན།,,,,,,,,,,,,,
G2900,monastery,སྤང་དཀར་རི་ཁྲོད།,,,,,,,,,,,,,
G1795,monastery,མཁར་ནང་གོང་མ་དགོན།,下卡昂寺,,,,,邹青那格寺,,,,32.81000,100.28000,1887,
G3912,monastery,རྟ་ནུ་དགོན།,,,,,,,,,,,,,
G1KR787,monastery,,乘恩寺,,,,,承恩寺,,Cheng'en si,,28.03333,99.48333,1384,
G3649,monastery,རྩ་རེད་དགོན།,,,,,,,,,,,,,
G2569,monastery,དུད་བརྒྱ་དགོན།,德加寺,,,,,,,dejia si,,32.41418,96.06142,1271,1650
G441,monastery,ར་ཟ་དགོན།,,,,,ཁྲི་ཀ་ར་ཟ་དགོན།,,,,,,,,
G4172,monastery,རྒྱས་སྨན་སྐྱིད་སྦུག,,,,,,,,,,,,,
G3522,monastery,དགའ་ཚལ་སྦུག་དགོན།,噶蔡布寺,,,,,,,gacaibu si,,29.14719,91.35021,1250,
G1KR28,monastery,སྐྱ་པའི་དགོན།,,,,,,在 州志 和 宗教史要 中无相应寺名,,,,31.47671,102.06352,1499,
G398,monastery,རྭ་རྒྱ་དགོན།,拉加寺,,,,རྭ་རྒྱ་དགོན་དགའ་ལྡན་བཀྲ་ཤིས་འབྱུང་གནས།,嘉祥寺,,jiaxiang si,,34.68000,100.65000,1769,
G1KR2449,monastery,ངང་རོང་དགོན།,昂让寺,,,,ངང་རོང་བཀྲ་ཤིས་ཆོས་འཕེལ་གླིང་།,俄让寺,,angrang si,,35.85435,101.79258,1738,
G1KR2367,monastery,བོན་ཚང་མའི་བོན་སྒར།,王仓麻本教活动点,,,,,,,wang cangma benjiao huodong dian,,35.71219,102.32139,,
G2525,monastery,མཛོད་དགེ་སྒར་རྙིང་།,,Dzodge Garnying Ganden Tashi Chopeling,,,དགའ་ལྡན་བཀྲ་ཤིས་ཆོས་འཕེལ་གླིང་།,,,,,34.95119,103.05857,1714,
G1KR772,monastery,,格沟衮,,,,,,,Gagou Gun,,28.70000,100.58334,,
G1PD110070,monastery,ཀརྨ་རབ་བརྟན་གླིང་།,,,,,ར་ལངས་ཀརྨ་རབ་བརྟན་གླིང་།,,,,,,,,
G1862,monastery,རྐང་ཚ་ཞོལ་མ་དགོན།,,,,,རྐང་ཚ་ཞོལ་མ་དགོན་དགའ་ལྡན་བཀྲ་ཤིས་གླིང་།,,,,,,,,
G2CN10839,printery,ཀླུ་འབུམ་ཁམས་ཚན་གྱི་པར་ཁང་།,,,,,,,,,,,,,
G1KR93,monastery,ཕ་བླ་དགོན།,帕拉寺,,,,ཕ་བླ་གྲོང་བ་དཔལ་དགོན།,巴拉寺,,pala si,,31.92528,102.10875,,
G2426,monastery,བྱང་ཆུབ་གླིང་དགོན།,降曲林寺,Sang-ngak Jangchubling,,,གསང་སྔགས་བྱང་ཆུབ་གླིང་།,,,jiangqulin si,,29.42711,90.70146,1650,
G1KR2326,monastery,ཨ་ཨུ་ཅུལ་ཟི།,,,awuju si,,,阿吾具寺,,,,36.08823,102.54711,1730,
G2578,monastery,འདམ་དཀར་དགོན།,当卡寺,Damkar Monastery,,,འདམ་དཀར་ལྷུན་གྲུབ་བདེ་ཆེན་ངེས་དོན་ཆོས་འཁོར་གླིང་།,,,,,,,,
G3234,monastery,གཅན་ཚ་བྲག་ལུང་དགོན།,知乎隆寺,,,,བྲག་ལུང་དགོན་དགའ་ལྡན་བཀྲ་ཤིས་ཆོས་གླིང་།,只胡鲁寺,,zhihulong si,,36.19681,102.10393,1596,
G1KR2839,monastery,བདེ་ཆེན་སྟིང་དགེ་དགོན་པ།,德钦改寺,,,,,,,deqin gai si,,32.30849,95.60799,1831,
G1PD96106,monastery,ཅོག་ཚར་སྒར།,开佛寺,,,,ཅོག་ཚར་སྒར།,开佛寺,,kai fo si,,36.86822,101.99758,1322,1600
G3836,monastery,ཆ་ནང་དགོན།,卡龙寺,,,,,,,qialong si,,31.30000,100.75000,,
G1TD5,monastery,མཚུར་ལྷ་ལུང་།,,Tsur Lhalung,,,,,,,,,,,
G1KR1239,monastery,,白江寺,,,,,白娘寺,,Baijiang si,,30.23333,98.00000,,
G3841,monastery,ཤུག་སྒང་དགོན།,修公寺,,,,ཤུག་སྒང་འོད་གསལ་ལྷུན་གྲུབ་གླིང་།,,,xiugong si,,31.65000,100.25000,1725,
G1KR2685,monastery,ལྷ་རྩེ་ཆབ་གོང་ཆོས་སྒར།,拉泽恰贡帐房寺,,,,,,,laze chagong zhangfang si,,35.10987,99.03550,1958,
G1KR397,monastery,བྲག་དཀར་ཇོ་མོ་དགོན།,扎呷觉母寺,,,,བྲག་དཀར་འཕེལ་རྒྱས་གླིང་།,,,zhaga juemu si,,31.58333,100.01667,1737,
G1KR27,monastery,སྤྱང་ཚ་དགོན།,香扎寺,,,,ཆང་ལུང་དགོན་པ།,,,Xiang zha si,,33.60469,103.73473,1300,
G1KR1274,monastery,,伦珠寺,,,,,,,Lunzhu si,,29.21667,98.10000,,
G224,monastery,རྫོང་དཀར་དགོན།,,,,,རྫོང་དཀར་བཀའ་གདམས་ཕོ་བྲང་བཀྲ་ཤིས་གླིང་།,,,,,,,1683,
G1KR1335,monastery,,维色寺,,,,,罗布尔寺,,Weise si,,29.46667,98.70000,,
G3JT12511,printery,སེམས་རྟོགས་ཁའི་པར་ཁང་།,,,,,སྲིན་མོ་རྡོ་ཁའི་པར་ཁང་།,,,,,,,,
G340,monastery,འབྲི་གུང་མཐིལ་དགོན་པ།,直贡梯寺,,,,མཐིལ་དགོན་པ།,,,zhigongti si,,30.11011,92.20825,1179,
G1680,monastery,རྒྱལ་རོང་དགོན།,加绒寺,,,,རྒྱལ་རོང་རྟག་བརྟན་རྣམ་པར་རྒྱལ་བའི་གླིང་།,,,jiarong si,,32.01667,99.11667,1742,
G2LS547,monastery,སྣུབ་དགོན་པ།,怒布寺,,,,བཀྲ་ཤིས་ཆོས་གླིང་དགོན།,,,nubu si,,31.75000,79.25000,1050,1550
G1KR1605,monastery,མངོན་དགའ་ཆོས་སྡིང་།,安嘎曲顶寺,,,,,,,anga quding si,,29.70000,88.70000,1500,1650
G1KR1105,monastery,,郭空寺,,,,,果空寺,,Guokong si,,30.45000,98.63333,,
G2500,monastery,ཕོ་རོག་དགོན།,,,,,,,,,,,,,
G1KR231,monastery,པད་ཡུལ་དགོན།,班佑寺,,,,པད་ཡུལ་དགོན་བཤད་སྒྲུབ་ཉི་མ་གླིང་།,百竹寺,,banyou si,,33.60567,103.23413,1731,
G3JT12526,printery,པར་པ་དཔལ་ལྡན་གྱི་པར་ཁང་།,,,,,,,,,,,,,
G1KR354,monastery,ཆུ་སྤུའི་མགོ་ཇོ་མོ་དགོན།,菜子坡觉姆寺,,,,ཆུ་སྤུའི་མགོ་ཇོ་མོ་དགོན ?,麻孜乡觉母寺,,caizipo juemu si,,31.03333,101.06667,,
G1PD96092,monastery,སྲོག་མཁར་སྒྲུབ་སྡེ།,红卡寺,,,,སྲོག་མཁར་སྒྲུབ་སྡེ་དགའ་ལྡན་ཆོས་རྫོང་།,,,hongka si,,36.58703,102.63000,1368,
G1KR2655,monastery,བཀྲ་ཤིས་ཆོས་གླིང་།,扎西曲朗寺,,,,བཀྲ་ཤིས་ཆོས་གླིང་།,庄科寺,,zhaxi qulang si,,33.93000,100.78000,1734,
G1KR1197,monastery,,达江寺,,,,,,,Dajiang si,,30.65000,97.58334,,
G1720,monastery,ཨ་སྐྱོང་ཡར་ཐང་དགོན།,阿什姜贾贡寺,,,,ཨ་སྐྱོང་རྒྱ་དགོན་པ་མདོ་སྔགས་བཤད་སྒྲུབ་གླིང་།,江日堂贾贡巴,,ashi jiangjia gong si,,32.90000,100.78000,1367,1716
G2CN11125,monastery,དབང་ལྡན་ལྷུན་གྲུབ་སྒང་།,,,,,དབང་ལྡན་ཞུ་ཡི་གདན་ས།,,,,,,,1190,
G3901,monastery,མི་འགྱུར་དགོན།,梅吉寺,,,,,,,meiji si,,29.60000,100.66666,1482,
G4618,monastery,རྭ་སྐོར་དགོན་པ།,热郭寺,,,,,,,reguo si,,29.95387,90.79945,1050,1650
G2KR144,monastery,,,,Yuanhui si,Yuanhui si,,圆会寺,,Xida miao,,,,1667,
G4081,monastery,འགྲ་དུང་འཁོར་དགོན།,,,,,དུང་འཁོར་དགོན།,,,,,,,1395,
G3JT12570,printery,བླ་རུང་སྒར་གི་པར་ཁང་།,,,,,གསེར་རྟ་ལྔ་རི་ནང་བསྟན་སློབ་གླིང་པར་ཁང་།,,,,,,,,
G4502,monastery,རྫོང་ཆུང་སྟེང་དགོན།,,,,,,,,,,,,,
G1KR2571,monastery,སུམ་བྷའི་སྔགས་ཁང་།,嵩巴俄康,,,,,松巴俄康,,songba ekang,,36.13987,101.63642,,
G1KR1765,monastery,སེར་ཞིག་དགོན།,色西寺,,,,རྟ་སྒོ་སེར་ཞིག་དགོན།,斯西寺,,daguo sexi si,,30.665132,86.550820,1405,
G1KR1067,monastery,,佐龙寺,,,,,,,Zuolong si,,31.45000,98.15000,,
G952,monastery,དཔའ་ཤོད་དགོན།,八宿寺,,,,དཔའ་ཤོད་དགོན།,同卡寺/循努巴雪桑珠林,,Basu si,,30.55000,96.63333,,
G396,monastery,ཤངས་བཀྲ་ཤིས་ཆོས་སྡིངས།,,,,,,,,,,,,,
G3011,monastery,ཆ་དཀར་དགོན།,,,,,མལ་གྲོ་ཆ་དཀར་དགོན།,,,,,,,,
G1KR1964,monastery,ཙན་ལྡན་དགོན།,旃檀寺,,,,ཙན་ལྡན་བཀྲ་ཤིས་བསམ་གྲུབ་གླིང་།,,,zhandan si,,33.87765,104.07990,0750,1550
G4399,monastery,ལྷ་ལུང་དགོན་པ།,,,,,,,,,,,,,
G1KR1015,monastery,,藏托寺,,,,,瓦然寺,,Zangtuo si,,31.58333,98.36667,,
G1957,monastery,ཉུག་དགའ་ལྡན་ཆོས་གླིང་།,甘丹曲林寺,,,,ཉུག་དགའ་ལྡན་ཆོས་གླིང་དགོན།,,,gandan qulin si,,29.38333,87.43333,1600,
G4108,monastery,སྐུ་ནུབ་དགོན།,古鲁寺,,,,སྐུ་ནུབ་ཡོན་ཏན་རིན་ཆེན་འཕེལ་རྒྱས་གླིང་།,,,gulu si,,30.50000,101.43333,1700,
G287,monastery,བསམ་ཡས་དགོན་པ།,桑耶寺,Samye Gonpa,,,དཔལ་ལུགས་གསུམ་མི་འགྱུར་ལྷུན་གྱིས་གྲུབ་པའི་གཙུག་ལག་ཁང་།,,,sangye si,,29.32808,91.50690,0779,
G1PD96137,monastery,བྲག་ཁང་དགོན་པ།,知岗寺,,,,,卡里知岗知光寺,,zhigang si,,35.89691,102.18000,1891,
G2670,monastery,གསང་ཆེན་དགེ་དགོན།,桑钦改寺,,,,,桑秦寺,,sangqin si,,33.06584,95.16948,1944,
G1KR2094,monastery,ཁྲུང་ཐར་རི་ཁྲོད།,群塔静房,,,,ཁྱུང་ཐར་རི་ཁྲོད།,,,qunta jingfang,,36.38000,101.72771,,
G1KR981,monastery,,江岗寺,,,,,清真寺,,Jianggang si,,31.13333,97.16666,,
G1KR2090,monastery,གཡན་རྒན་རི་ཁྲོད།,岩岗寺,,,,,,,yan'gang si,,36.36447,101.70368,,
G4573,monastery,ཆོས་སྡིངས་དགོན།,曲顶寺,,,,,,,quding si,,29.90734,91.36911,1050,
G56,monastery,སེ་ལ་དགོན།,,,,,སེའུ་ལ་དགོན།,,,,,,,,
G1KR471,monastery,རྨེ་ཁོག་དགོན།,麦科寺,,,,,,,mai ke si,,30.81667,100.68333,0750,
G1KR2308,monastery,ཤར་ཐང་ཟི།,下什塘苯教寺,,,,,,,,,36.06352,102.50000,0900,
G1KR1683,monastery,,热登寺,,,,,热登寺,,Redeng si,,31.53333,93.25000,,
G2594,monastery,ཁམས་མགྱོགས་དགོན།,康觉寺,,,,,,,kangjue si,,33.37715,97.04449,1050,
G4289,monastery,རྒྱ་མཚོ་གླིང་དགོན།,,,,,,,,,,,,,
G2KR25,monastery,,,,Anle si,Boro khoshuu süm,,满达拉图庙,,Mandalatu miao,boru gosigu sum-e,,,1813,
G2622,monastery,ལྷ་ལུང་དགོན།,拉隆寺,,,,,,,lalong si,,32.06152,95.97978,1211,
G4574,monastery,དགའ་ལྡན་ཆོས་འཁོར།,甘丹曲廓林寺,,,,,,,gandan quguolin si,,29.89559,91.25891,1050,1450
G2047,monastery,སྤྱི་ཁྲུ་དགོན།,,,,,,,,,,,,,
G1576,monastery,རིག་གྲྭ་དགོན།,,,,,རི་བྲག་དགོན།,,,,,,,,
G2CN10934,printery,གཟིམ་ཟུར་ཁང་གི་པར་ཁང་།,,,,,,,,,,,,,
G4023,monastery,འབའ་ཆོས་སྡེ་དགོན།,康宁寺,,,,དགའ་ལྡན་ཕན་བདེ་གླིང་།,丁宁寺,,kangning si,,30.01667,99.10000,1659,
G3728,monastery,ཁྲོ་སྐྱབས་ཐུགས་རྗེ་ཆེན་པོ།,,,,,ཐུགས་རྗེ་ཆེན་པོ ༼ཁྲོ་སྐྱབས༽,,,,,,,,
G489,monastery,སྨན་ལུང་དགོན་པ།,,,,,ཡར་ཀླུང་སྨན་ལུང་།,,,,,,,,
G1709,monastery,སེར་དྲིས་དགོན།,赛支寺,Serdi Gonden Tashi Choling,,,དགོན་ལྡན་བཀྲ་ཤིས་ཆོས་གླིང་།,赛治寺/赛智寺,,saizhi si,,36.08823,102.54711,1677,1677
G1KR63,monastery,དབོ་སྒྲི་དགོན།,,,,,,,,(在 宗教史要 中 - 位于红岩乡的寺庙中无宁玛巴寺院.,,32.06178,103.11096,,
G1KG116094,monastery,གནས་ཕུག་དགོན།,,neyphug monastery,,,ཐེག་ཆེན་ཆོས་གླིང་།,,heyphug monastery,,,,,1550,
G4590,monastery,སྣ་མཁར་དགོན།,那喀尔寺,,,,,,,naka'er si,,29.99688,91.27463,1350,
G1586,monastery,དཔལ་རི་དགོན།,巴如寺,,,,ཉག་རོང་དཔལ་རི་དགོན།,,,baru si,,31.31667,100.23333,1250,
G3732,monastery,ས་མང་བ་མོ་མཚུལ་ཀ་སྤུར།,,,,,,,,,,,,,
G1600,monastery,རྨེ་པ་གསེར་གཞོང་དགོན།,,,,,ཉག་རོང་རྨེ་བ་གསེར་གཞོང་དགོན།,,,,,,,,
G3JT12437,monastery,གྲོ་ལུང་དགོན།,,,,,གྲོ་ལུང་གཉིས་པ།,,,,,,,,
G4101,monastery,མི་ཉག་འདུ་ར་དགོན་པ།,,,,,འདུ་ར་དགོན་པ།,,,,,,,1012,
G2587,monastery,ཀླུ་ཡུལ་ལྷ་རྩེ་དགོན།,来叶拉则寺,,,,,勒绒寺/拉扎寺,,laiye laze si,,33.43962,96.68253,,
G1685,monastery,བསྟན་འཕེལ་དགོན།,登批寺,,,,དཔལ་ཕུན་ཚོགས་བསམ་གཏན་གླིང་།,,,dengpi si,,32.35000,99.01667,,
G1KR2704,monastery,ཆོས་གླིང་རྡོ་རྗེ་དགོན།,曲朗多杰寺,,,,ཆོས་གླིང་རྡོ་རྡོ་དགོན་པ།,秋林多多寺,,qulang duojie si,,32.31140,96.98915,1253,
G4479,monastery,ཟི་ན་བསམ་གྲུབ་གླིང་།,西纳寺,,,,,西纳上寺,,xina shang si,,36.44593,101.56000,1200,1600
G1KR698,monastery,རྫོང་རྩ་བླ་མ་དགོན།,中扎喇嘛寺,,,,,中扎寺,,zhong zha la ma si,,29.16667,100.58334,,
G1PD96037,monastery,ཝང་ཀྱ་ཟི་བདེ་ཆེན་ཕུན་ཚོགས་གླིང་།,王家寺,,,,,王家寺,,wangjia si,,35.86000,102.85000,1693,
G1KR1036,monastery,,乃多寺,,,,,耐多寺,,,,31.88333,98.05000,,
G326,monastery,ཟུར་མང་དགོན་པ།,苏莽寺,,,,བདུད་རྩི་མཐིལ་དགོན་པ།,苏莽德子堤寺,,sumang deziti si,,32.35128,97.25192,1423,
G1KR1620,monastery,བྲག་དམར་དགོན།,扎玛寺,,,,,扎玛贡巴,,zhama si,,28.61667,89.53333,1700,
G3879,monastery,བཞག་མ་ཐང་དགོན།,麻通寺,,,,དགེ་ལྡན་བཤད་སྒྲུབ་ཆོས་གླིང་།,,,matong si,,30.46667,100.10000,1300,
G2052,monastery,དྭགས་པ་དགོན།,,,,,,,,,,,,,
G3779,monastery,འབའ་སེང་ཁྲི་ཆོས་གྲྭ་ཆེན་མོ།,,,,,,,,,,,,,
G4549,monastery,གསེར་གཞོང་དགོན།,谢协寺,,,,,,,xiexie si,,34.02792,103.33984,0968,
G4040,monastery,གསང་སྔགས་བསྟན་རྒྱས་གླིང་།,,,,,བླ་དགོན།,,,,,,,,
G4166,monastery,ཐར་པ་གླིང་།,,,,,འབྲུག་ཡུལ་ཐར་པ་གླིང་།,,,,,,,,
G2LS523,monastery,འབྲི་རྭ་དགོན།,,,,,,,,,,,,,
G4106,monastery,བྲག་ཐོག་དགོན།,扎拖寺,,,,,,,zhatuo si,,30.58333,101.03333,1500,
G8LS1573,monastery,གསང་སྔགས་བདེ་ཆེན་གླིང་།,,,,,ཆོས་གྲྭ་ཆེན་པོ་གསང་སྔགས་བདེ་ཆེན་གླིང་།,,,,,,,,
G1KR2095,monastery,ཆེ་ཤོས་རི་ཁྲོད།,三塔拉寺,,,,ཆེ་ཤོས་རི་ཁྲོད་བསམ་གཏན་གླིང་།,,,santala si,,36.26901,101.70000,1777,
G3JT12585,printery,ཤར་རྫ་རི་ཁྲོད་ཀྱི་པར་ཁང་།,,,,,,,,,,,,,
G2GS1299,monastery,ལྷོ་ནག་དགོན།,,,,,,,,,,,,,
G1AG33,monastery,བརྡ་ཚང་བསྐལ་བཟང་དགོན།,,,,,,,,,,,,,
G1KR2378,monastery,ཏཱ་བན་དགོན།,极乐寺,Taben,,,ཆོས་འཁོར་དར་རྒྱས་གླིང་།,,,jile si,,37.28300,102.33300,1202,1360
G1KR1263,monastery,,沙绕寺,,,,,,,Sharao si,,30.25000,96.65000,,
G1541,monastery,དར་རྒྱས་དགོན།,大金寺,,,,ཏྲེ་བོ་བཀྲ་ཤིས་དར་རྒྱས་དགོན།,兴旺寺,,dajin si,,31.66667,99.73333,1548,
G4153,monastery,བྲག་ལྷ་རྫོང་དགོན།,,,,,ཐུབ་བསྟན་བཤད་སྒྲུབ་འཕེལ་རྒྱས་གླིང་།,,,,,,,,
